start_x,start_y,start_theta,start_phi,start_v,target_x,target_y,target_theta,target_phi,target_v,T_exact,T_poly,max_poly_error,final_poly_x,final_poly_y,final_poly_theta,final_poly_phi,final_poly_v
0.0,0.0,0.0,0.0,2.1220560312630443,10.0,7.191906442568726,1.6301805126722373,0.0,9.034927604651855,2.496000694150862,2.550046512724637,0.48514637259644117,10.0,7.191906442568726,1.6301805126722373,0.0,9.034927604651855
0.0,0.0,0.0,0.0,4.779251726267015,10.0,-0.5443077174945259,-2.6552997415198867,0.0,1.024765297864968,3.6022323395703593,3.6330953441763874,0.4733184044608669,10.0,-0.5443077174945259,-2.6552997415198867,0.0,1.024765297864968
0.0,0.0,0.0,0.0,6.605784921233752,10.0,-8.462552127371236,2.808436558377208,0.0,9.997100564665406,4.873203673038824,5.021670531208621,1.4338688547785057,10.0,-8.462552127371236,2.808436558377208,0.0,9.997100564665406
0.0,0.0,0.0,0.0,7.134504934969653,10.0,-6.765013504082948,-2.7799171566752383,0.0,5.970140898453754,3.118134884960634,3.164376558741275,0.2744454416482812,10.0,-6.765013504082948,-2.7799171566752383,0.0,5.970140898453754
0.0,0.0,0.0,0.0,7.9148754858286825,10.0,-6.648657437373413,1.558877543883077,0.0,7.441760508573822,3.711083938418978,3.819364378688807,0.7915899167193184,10.0,-6.648657437373413,1.558877543883077,0.0,7.441760508573822
0.0,0.0,0.0,0.0,2.3748493902011147,10.0,7.42708909040762,0.46764729384234593,0.0,6.618709070354898,2.005349396314722,2.016117371240439,0.08847850046855749,10.0,7.42708909040762,0.46764729384234593,0.0,6.618709070354898
0.0,0.0,0.0,0.0,3.81416819445078,10.0,8.92361931975358,0.7967517523796053,0.0,1.898818173590766,2.4252702573221514,2.4734395871218924,0.17460825322635082,10.0,8.92361931975358,0.7967517523796053,0.0,1.898818173590766
0.0,0.0,0.0,0.0,4.018209066961605,10.0,4.788658628481839,0.491179144906579,0.0,5.1378061862898985,1.7049456495042663,1.7228186720572942,0.17514399323792065,10.0,4.788658628481839,0.491179144906579,0.0,5.1378061862898985
0.0,0.0,0.0,0.0,3.829012941911359,10.0,-3.3651550045866614,-0.6883285372812242,0.0,1.9844986100231343,2.0612307085143233,2.093354137770074,0.3153539608520673,10.0,-3.3651550045866614,-0.688328537281224,-4.992575512108702e-17,1.9844986100231343
0.0,0.0,0.0,0.0,4.558264124249854,10.0,9.22239468585635,-0.478706648035657,0.0,5.686063986296517,2.9031918763888593,2.9608354086356865,0.32719414578151673,10.0,9.22239468585635,-0.478706648035657,0.0,5.686063986296517
0.0,0.0,0.0,0.0,6.5533905428299715,10.0,7.731375498862931,-1.4793279470353076,0.0,9.020722448057658,4.065232957313753,4.217804142873467,1.3140695374223026,10.0,7.731375498862931,-1.4793279470353076,0.0,9.020722448057658
0.0,0.0,0.0,0.0,3.499507062626508,10.0,-9.2627479247247,-0.29677583067293867,0.0,0.2012750812804187,2.9126826116719218,2.957995855730808,0.23424351467828095,10.0,-9.2627479247247,-0.29677583067293867,0.0,0.2012750812804187
0.0,0.0,0.0,0.0,6.7994644594874085,10.0,9.12035519396268,0.44622822633166326,0.0,5.041001889614073,2.0773405180258724,2.124584504266012,0.3115739131996656,10.0,9.12035519396268,0.44622822633166326,0.0,5.041001889614073
0.0,0.0,0.0,0.0,7.433205885545442,10.0,9.995285104639638,1.6897059734388575,0.0,5.234461421439894,2.1330648318823315,2.16842907092254,0.2380128225021679,10.0,9.995285104639638,1.6897059734388575,0.0,5.234461421439894
0.0,0.0,0.0,0.0,2.1936786327925994,10.0,-0.966512012122994,-0.40704810955070414,0.0,8.99827506161002,1.676223152525494,1.6982792591367102,0.20444650568171915,10.0,-0.966512012122994,-0.40704810955070414,0.0,8.99827506161002
0.0,0.0,0.0,0.0,7.263228113927691,10.0,4.9905302429965115,1.4976477167179665,0.0,5.404249731728031,2.021073159054648,2.0451646656077784,0.1832409681817908,10.0,4.9905302429965115,1.4976477167179665,0.0,5.404249731728031
0.0,0.0,0.0,0.0,3.1511867443757966,10.0,5.487782743127273,1.136148696924601,0.0,4.053200166378467,2.112329271949047,2.144531584243884,0.24741198635187725,10.0,5.487782743127273,1.136148696924601,0.0,4.053200166378467
